"2017-05-02 03:00:00",1416.71
"2017-05-02 04:00:00",1423.54
"2017-05-02 05:00:00",1429.18
"2017-05-02 06:00:00",1421.3
"2017-05-02 07:00:00",1418.7
"2017-05-02 08:00:00",1424.63
"2017-05-02 09:00:00",1436.32
"2017-05-02 10:00:00",1446.67
"2017-05-02 11:00:00",1455.02
"2017-05-02 12:00:00",1461.46
"2017-05-02 13:00:00",1456.03
"2017-05-02 14:00:00",1442.46
"2017-05-02 15:00:00",1446.39
"2017-05-02 16:00:00",1449.26
"2017-05-02 17:00:00",1445.45
"2017-05-02 18:00:00",1420.96
"2017-05-02 19:00:00",1422.11
"2017-05-02 20:00:00",1419.9
"2017-05-02 21:00:00",1425.22
"2017-05-02 22:00:00",1438.26
"2017-05-02 23:00:00",1443.7
"2017-05-03 01:00:00",1448.38
"2017-05-03 02:00:00",1456.98
"2017-05-03 03:00:00",1444.88
"2017-05-03 04:00:00",1448.89
"2017-05-03 05:00:00",1446
"2017-05-03 06:00:00",1437.75
"2017-05-03 07:00:00",1435.11
"2017-05-03 08:00:00",1438.6
"2017-05-03 09:00:00",1442.93
"2017-05-03 10:00:00",1455.44
"2017-05-03 11:00:00",1458.37
"2017-05-03 12:00:00",1460.07
"2017-05-03 13:00:00",1457.16
"2017-05-03 14:00:00",1450.21
"2017-05-03 15:00:00",1456.5
"2017-05-03 16:00:00",1464.73
"2017-05-03 17:00:00",1457.04
"2017-05-03 18:00:00",1475.39
"2017-05-03 19:00:00",1473.28
"2017-05-03 20:00:00",1477.6
"2017-05-03 20:12:00",1480.69
